median_age,proportion_disability_35to64,proportion_married_couple_families,proportion_school_enrolled,proportion_poverty,proportion_no_earners,median_household_income,proportion_received_food_stamps,proportion_not_in_labor_force,proportion_with_computing_devices,GEOID,STATE
0.2836157143274348,1.540556927882936,-0.1813061922509849,-0.23217701145107744,1.253578308398286,1.414346551651795,-1.209557430866038,-0.8443115951161825,1.6736570915546156,-1.55328680019988,1,Alabama
-1.5674832782918104,0.1405932333652639,0.48001485406020683,0.2117511516850862,-0.752183814458079,-1.3237094209832387,0.937329444052519,0.20979392280026826,-0.8528069367170568,1.4418741173576635,2,Alaska
-0.2329700510546786,-0.1537876300922251,-0.11084584088435027,0.06169105919349897,0.3966027028732612,1.2938985288269076,-0.19633298602535765,0.2635348570755874,0.9041943971906932,0.8671835894816767,4,Arizona
-0.14687242349099458,2.1758878696414574,-0.0094195801515884435,-0.09915722386244753,1.338133253233871,1.1588151825569875,-1.4719341853158296,-0.1380861362025473,1.5102077309448816,-1.4881889959245762,5,Arkansas
-0.7065070026549516,-1.270978785734848,0.39293601330539285,1.057765165282139,-0.07077920935422259,-0.9275804642215479,1.533640249620227,0.5158121523339987,0.00817136309935556,1.2943457323971597,6,California
-0.663458188873108,-1.0220932251309576,0.41499194172212955,0.008290862814373468,-1.0783180279042675,-1.0555287827389783,0.9921732406772673,1.3038765177268778,-1.2519094594806464,1.5146407279383904,8,Colorado
1.0154455486187661,-1.076150530072676,-0.02419753265420398,0.2341029606807548,-0.9022688104412394,-0.830081216010512,1.2942760530191049,-0.19516648711489956,-0.5599304014857815,0.2682111428325351,9,Connecticut
1.0584943624006096,-0.12800751956308112,-0.04287661331627351,-0.5748754170691718,-0.37637434185760704,0.8239488737126331,0.28961832679362254,0.16802475283928436,0.4715453484779035,0.7919079720455783,10,Delaware
-1.868824974764712,-0.3641554571530731,-5.174687160439524,-0.11730727950608782,1.1247301030169161,-0.8084469844099784,2.107694384275901,-0.5805881492442335,-2.0158452303407555,0.868460872004808,11,District of Columbia
1.575080127782723,-0.46829587243869947,-0.2413918286195432,-1.1275608887730617,0.252862485926628,1.63481361344894,-0.545972687937804,-0.8328197789584062,1.2175681660645754,0.8256509975121159,12,Florida
-0.663458188873108,-0.14421615440731145,-0.1753999705747667,1.012747179835881,0.553527605653345,-0.3645069518537742,-0.3486861974760369,-0.35538714447259023,0.10002640902141931,0.22994272394825024,13,Georgia
0.4127621556729655,-1.3746726112371108,0.7586421622517936,-0.8641390169508161,-1.1188859705897949,-0.7281081531139608,1.6619730539733901,0.09750510068067204,-0.32099440643258176,0.47780944508323503,15,Hawaii
-0.7926046302186387,0.18857929825154612,1.6987749806854056,1.005042446787344,-0.3991977585103843,0.0909603955857328,-0.4803784993253561,0.819694223195436,0.20138744709136205,0.7749198503716497,16,Idaho
-0.060774795927307466,-0.9243442640529826,-0.24061574760302967,0.30844934887136355,-0.22492626835054755,-0.6349045945905791,0.3295123595604762,-0.6008155902426628,-0.3574698040557027,-0.03214981837920203,17,Illinois
-0.3190676786183657,0.3500356105047884,0.04209461142928655,0.24797293966052336,0.023444486261372906,-0.19314726358448603,-0.6096351654899621,0.6952482088039895,-4.7307564236527365e-4,-0.5207975050834818,18,Indiana
-0.14687242349099458,-0.6090117989895322,0.36583805296682953,0.4598782087294031,-0.5346761495285729,-0.3520702687595137,-0.3172748958869773,0.49857580558129055,-0.8155508361232869,-0.521449663188546,19,Iowa
-0.7065070026549516,0.10395241001158131,0.5587571953513941,1.1644899660350903,-0.36022671545119195,-0.6557216198828856,-0.37405040357201547,1.4011513105709912,-0.7112231760596612,0.24986761031316712,20,Kansas
0.15446927298190724,2.1974753970779495,-0.015484039583207014,-0.5379413745306376,1.4344111007803475,1.2096885635802332,-1.175122581530438,-0.6402755113640423,1.1944947087810986,-1.30705495336664,21,Kentucky
-0.5343117475275804,1.2459295037980316,-1.1002658813985513,0.2603685778251837,2.371304763266859,0.8167738858705855,-1.3306673156024655,-1.7348644299937972,1.2728747092784927,-1.6253556299319871,22,Louisiana
2.608251658546956,0.5165287449140247,0.09453491183074646,-2.151591889260131,-0.5215917081907998,0.7585048866977436,-0.5380778688218372,-0.4369492988303337,0.29355316680671545,-0.32514072256602833,23,Maine
0.11142045920006369,-1.0532549637849633,-0.09832866800979405,0.5329119679227431,-1.2297660113588116,-1.37816059291942,1.948370215520698,0.20343891322125132,-0.975428118458357,0.9583244746400299,24,Maryland
0.4127621556729655,-1.0300415336938176,-0.2509310955002588,0.12458012505176777,-0.952047228308017,-1.01947004102542,1.7700648859122128,-0.4587108952622247,-0.8973394087591401,0.4059242041047514,25,Massachusetts
0.49885978323664953,0.4213031305860193,-0.23510462565784246,-0.26327306052162863,0.3222798078019566,0.7680594002349301,-0.5515158588064616,-0.585569243412421,0.6465197512744568,-0.14978373179215462,26,Michigan
-0.18992123727283505,-1.108057756319418,0.5214733603606191,0.3813799595843587,-1.2025740286807536,-0.781161480397145,0.7354236445335373,1.2523402444718152,-1.419971677248732,0.5714534629924862,27,Minnesota
-0.36211649240020927,1.9653701384936157,-0.7716326769262064,0.581400835940574,2.6019326921747536,1.228591492558311,-1.7175134522848408,-1.1204912845158261,1.779153437991032,-2.226012979730115,28,Mississippi
0.06837164541822013,0.5973091829562817,-0.02409068943666577,-0.25703475044804525,0.12331730137959745,0.22686070029696173,-0.7058007813174305,0.29059497944726287,0.19550295617486954,-0.3360182353702073,29,Missouri
0.5849574108003367,-0.039869627786557484,0.31215849469203333,-1.0710545034688295,0.017272803630642354,0.6843298124769945,-0.7550174196361175,0.7055337206941551,0.17817226636181524,-0.48717652719853566,30,Montana
-0.8356534440004791,-0.550160184191063,0.4978235630459417,1.3631682524529734,-0.8055430092196797,-1.2863816503371965,-0.18633848097429326,1.0651698291324765,-1.4449428524360963,0.024910146594927796,31,Nebraska
-0.14687242349099458,-0.3382023123390052,-0.8126627058806576,-0.7867656683150085,0.1659946736321162,0.19220416358834,-0.20548761670238302,-0.30738999773698733,0.13709401172402927,1.0231384373221588,32,Nevada
1.8764218242556248,-0.6692992494597988,1.0245814361728993,-1.417364320300196,-1.8894884782701582,-0.49222562163550293,1.1809769999612403,1.7503358983380939,-0.8980326653436251,0.8889177158737721,33,New Hampshire
0.5849574108003367,-1.4817412225268798,0.6871928367312452,0.20102133265426325,-1.0049117271340393,-1.2109253763975172,1.8667344263641046,0.9436878517159268,-0.5499273730178019,0.6036387838320103,34,New Jersey
-0.14687242349099458,1.3628785976786102,-1.2236540019074846,0.31723520719362874,2.2053504846770204,1.6317024474666877,-1.2174522499820049,-2.402001113124975,1.7930501853512402,-1.5496859812668509,35,New Mexico
0.24056690054559435,-0.8666698862107682,-0.9555935089003157,-0.25033744563442856,0.3787375860122495,-0.37632769762506046,0.6038153301216219,-1.2149910276780274,0.23613282252946124,-0.2738219003490149,36,New York
0.15446927298190724,0.07843470810354408,-0.035003247329542644,-0.024007045991014896,0.46101206022704305,0.4457291396169944,-0.7204985828631135,-0.40453982145900436,0.3583963924227961,-0.36028823839306057,37,North Carolina
-1.4813856507281233,-0.8422659158180098,-0.07193701376343993,0.4832058613876173,-0.64317483718534,-1.0317907634159127,-0.08227804603085799,1.6407200389253023,-1.5829288440868383,-0.2536032702476044,38,North Dakota
0.3266645281092784,0.2933025473161041,-0.5821740483367295,-0.3436932801914019,0.34182024328909005,0.14558526066754485,-0.6425582409522919,-0.5151602122229202,0.17125718676577883,-0.4277229757106215,39,Ohio
-0.7926046302186387,1.6680682715744894,-0.0011451596745690141,0.6029928635128734,1.0392754504066544,0.3534045896478364,-1.0131948022157138,-0.5957850711137817,0.6628119661345966,-0.3523633377824651,40,Oklahoma
0.4127621556729655,0.20058573265927895,0.033931275320854735,-1.0639646239163167,-0.13641397446164705,0.6595065315389675,0.0852768915899276,-1.3815884809361312,0.3538056130802539,1.1892712369405924,41,Oregon
0.9293479210550789,0.048580365204602585,-0.1508901180394678,-0.9296676506438837,-0.2403685879168137,0.16532221397741725,-0.15425527988600246,-0.8941332563962225,0.24918291109263246,-0.941973799418867,42,Pennsylvania
0.5849574108003367,-0.0012826305810726653,-0.7934869115860393,-0.24161879271747244,-0.4422805253560741,-0.6073995956564725,0.545192098813698,-1.3747871408520107,-0.3901760814137608,-0.3256357505307118,44,Rhode Island
0.49885978323664953,0.5482409968617648,-0.14014913827128736,-0.6625159573433045,0.7808164959655328,1.1786619949394994,-0.9355904100545079,0.09408732149530558,0.9257135014379224,-0.5436033640027922,45,South Carolina
-0.663458188873108,-0.6086028909483442,0.387273782971248,0.30586476534611434,0.0070150424572963214,-0.6194651290659803,-0.46366499928197946,0.9225365124592952,-1.0742853887568002,-0.629534966232997,46,South Dakota
0.06837164541822013,1.0837599477427116,2.375414205524459e-4,-0.7300937087881386,0.6906230176083066,0.5424757414942208,-0.910562153708145,-0.435315444464541,0.5915513102365847,-0.947344473688125,47,Tennessee
-1.5674832782918104,-0.6119513939263063,0.5182810114369746,1.5808350215781586,0.5962017779963684,-1.2172844477348002,0.03505240402239388,-0.2042729625641876,-0.3174663179742007,0.6254957045320302,48,Texas
-3.160289388219999,-1.0176986605301042,2.9726204836476087,4.354716008718372,-1.382471768218448,-1.659558725886071,0.9091936525222116,1.828931675482071,-1.4140771863138129,2.0680265557991038,49,Utah
1.7472753829100973,0.01668984441812726,-0.17025008773470793,-0.9048811018640829,-0.7166503223789414,0.027414361027548437,-0.15618699094629224,0.23373621763252905,-0.3126111315760849,-0.20113247656354852,50,Vermont
-0.060774795927307466,-0.6894903184652826,0.46643515272622454,0.25985881180953535,-0.93676746612198325,-0.6816907458562782,0.9668930220186926,1.0681268103535146,-0.5458531282140276,0.3317127216984638,51,Virginia
-0.3190676786183657,-0.3522902076063482,0.5295964583067286,-0.5555300348795598,-0.9189716242656278,-0.23256259176679542,1.101104946990129,-0.09729922725684637,-0.2006825572657228,1.4967715893446638,53,Washington
1.7042265691282537,2.673856198881173,0.06977741925227872,-2.0347424815361648,1.6650017347211816,3.263310574521341,-1.575994620259265,-1.9896641468812246,2.8782663694683364,-2.6454254505452184,54,West Virginia
0.4127621556729655,-0.7684351954157808,0.02990171326964495,-0.2633292982735302,-0.6658838863143451,0.07028094920879414,-0.1911257649063157,0.26013155867959076,-0.585496806411669,-0.3812629074452166,55,Wisconsin
-0.18992123727283505,0.14710914055211927,0.7756548314729964,0.38290294568277566,-0.6385037315633079,-0.31697967532491234,-0.11158966168481997,2.1083750237599808,-0.5088683567424006,0.6134146399471313,56,Wyoming
